Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2008-01-02 00:00:00+00:00,59.33000183105469,59.33000183105469,59.33000183105469,59.33000183105469,0,0.0,0.0,0.0
2008-01-03 00:00:00+00:00,59.279998779296875,59.279998779296875,59.279998779296875,59.279998779296875,0,0.0,0.0,0.0
2008-01-04 00:00:00+00:00,59.279998779296875,59.279998779296875,59.279998779296875,59.279998779296875,0,0.0,0.0,0.0
2008-01-07 00:00:00+00:00,59.279998779296875,59.279998779296875,59.279998779296875,59.279998779296875,0,0.0,0.0,0.0
2008-01-08 00:00:00+00:00,59.279998779296875,59.279998779296875,59.279998779296875,59.279998779296875,0,0.0,0.0,0.0
2008-01-09 00:00:00+00:00,59.279998779296875,59.279998779296875,59.279998779296875,59.279998779296875,0,0.0,0.0,0.0
2008-01-10 00:00:00+00:00,57.470001220703125,57.470001220703125,57.470001220703125,57.470001220703125,0,0.0,0.0,0.0
2008-01-11 00:00:00+00:00,56.86000061035156,56.86000061035156,56.86000061035156,56.86000061035156,0,0.0,0.0,0.0
2008-01-14 00:00:00+00:00,56.86000061035156,56.86000061035156,56.86000061035156,56.86000061035156,0,0.0,0.0,0.0
2008-01-15 00:00:00+00:00,56.86000061035156,56.86000061035156,56.86000061035156,56.86000061035156,0,0.0,0.0,0.0
2008-01-16 00:00:00+00:00,56.86000061035156,56.86000061035156,56.86000061035156,56.86000061035156,0,0.0,0.0,0.0
2008-01-17 00:00:00+00:00,56.86000061035156,56.86000061035156,56.86000061035156,56.86000061035156,0,0.0,0.0,0.0
2008-01-18 00:00:00+00:00,56.86000061035156,56.86000061035156,56.86000061035156,56.86000061035156,0,0.0,0.0,0.0
2008-01-21 00:00:00+00:00,56.86000061035156,56.86000061035156,56.86000061035156,56.86000061035156,0,0.0,0.0,0.0
2008-01-22 00:00:00+00:00,56.86000061035156,56.86000061035156,56.86000061035156,56.86000061035156,0,0.0,0.0,0.0
2008-01-23 00:00:00+00:00,56.86000061035156,56.86000061035156,56.86000061035156,56.86000061035156,0,0.0,0.0,0.0
2008-01-24 00:00:00+00:00,56.86000061035156,56.86000061035156,56.86000061035156,56.86000061035156,0,0.0,0.0,0.0
2008-01-25 00:00:00+00:00,56.86000061035156,56.86000061035156,56.86000061035156,56.86000061035156,0,0.0,0.0,0.0
2008-01-28 00:00:00+00:00,56.86000061035156,56.86000061035156,56.86000061035156,56.86000061035156,0,0.0,0.0,0.0
2008-01-29 00:00:00+00:00,56.86000061035156,56.86000061035156,56.86000061035156,56.86000061035156,0,0.0,0.0,0.0
2008-01-30 00:00:00+00:00,56.86000061035156,56.86000061035156,56.86000061035156,56.86000061035156,0,0.0,0.0,0.0
2008-01-31 00:00:00+00:00,53.08000183105469,53.08000183105469,53.08000183105469,53.08000183105469,0,0.0,0.0,0.0
2008-02-01 00:00:00+00:00,53.52000045776367,53.52000045776367,53.52000045776367,53.52000045776367,0,0.0,0.0,0.0
2008-02-04 00:00:00+00:00,54.59000015258789,54.59000015258789,54.59000015258789,54.59000015258789,0,0.0,0.0,0.0
2008-02-05 00:00:00+00:00,54.5099983215332,54.5099983215332,54.5099983215332,54.5099983215332,0,0.0,0.0,0.0
2008-02-06 00:00:00+00:00,52.150001525878906,52.150001525878906,52.150001525878906,52.150001525878906,0,0.0,0.0,0.0
2008-02-07 00:00:00+00:00,52.439998626708984,52.439998626708984,52.439998626708984,52.439998626708984,0,0.0,0.0,0.0
2008-02-08 00:00:00+00:00,50.7599983215332,50.7599983215332,50.7599983215332,50.7599983215332,0,0.0,0.0,0.0
2008-02-11 00:00:00+00:00,51.2400016784668,51.2400016784668,51.2400016784668,51.2400016784668,0,0.0,0.0,0.0
2008-02-12 00:00:00+00:00,51.2400016784668,51.2400016784668,51.2400016784668,51.2400016784668,0,0.0,0.0,0.0
2008-02-13 00:00:00+00:00,51.2400016784668,51.2400016784668,51.2400016784668,51.2400016784668,0,0.0,0.0,0.0
2008-02-14 00:00:00+00:00,53.34000015258789,53.34000015258789,53.34000015258789,53.34000015258789,0,0.0,0.0,0.0
2008-02-15 00:00:00+00:00,53.06999969482422,53.06999969482422,53.06999969482422,53.06999969482422,0,0.0,0.0,0.0
2008-02-18 00:00:00+00:00,53.06999969482422,53.06999969482422,53.06999969482422,53.06999969482422,0,0.0,0.0,0.0
2008-02-19 00:00:00+00:00,53.06999969482422,53.06999969482422,53.06999969482422,53.06999969482422,0,0.0,0.0,0.0
2008-02-20 00:00:00+00:00,52.130001068115234,52.130001068115234,52.130001068115234,52.130001068115234,0,0.0,0.0,0.0
2008-02-21 00:00:00+00:00,52.130001068115234,52.130001068115234,52.130001068115234,52.130001068115234,0,0.0,0.0,0.0
2008-02-22 00:00:00+00:00,52.130001068115234,52.130001068115234,52.130001068115234,52.130001068115234,0,0.0,0.0,0.0
2008-02-25 00:00:00+00:00,54.880001068115234,54.880001068115234,54.880001068115234,54.880001068115234,0,0.0,0.0,0.0
2008-02-26 00:00:00+00:00,54.38999938964844,54.38999938964844,54.38999938964844,54.38999938964844,0,0.0,0.0,0.0
2008-02-27 00:00:00+00:00,55.43000030517578,55.43000030517578,55.43000030517578,55.43000030517578,0,0.0,0.0,0.0
2008-02-28 00:00:00+00:00,55.790000915527344,55.790000915527344,55.790000915527344,55.790000915527344,0,0.0,0.0,0.0
2008-02-29 00:00:00+00:00,54.11000061035156,54.11000061035156,54.11000061035156,54.11000061035156,0,0.0,0.0,0.0
2008-03-03 00:00:00+00:00,53.45000076293945,53.45000076293945,53.45000076293945,53.45000076293945,0,0.0,0.0,0.0
2008-03-04 00:00:00+00:00,53.13999938964844,53.13999938964844,53.13999938964844,53.13999938964844,0,0.0,0.0,0.0
2008-03-05 00:00:00+00:00,52.83000183105469,52.83000183105469,52.83000183105469,52.83000183105469,0,0.0,0.0,0.0
2008-03-06 00:00:00+00:00,52.83000183105469,52.83000183105469,52.83000183105469,52.83000183105469,0,0.0,0.0,0.0
2008-03-07 00:00:00+00:00,52.81999969482422,52.81999969482422,52.81999969482422,52.81999969482422,0,0.0,0.0,0.0
2008-03-10 00:00:00+00:00,52.959999084472656,52.959999084472656,52.959999084472656,52.959999084472656,0,0.0,0.0,0.0
2008-03-11 00:00:00+00:00,52.380001068115234,52.380001068115234,52.380001068115234,52.380001068115234,0,0.0,0.0,0.0
2008-03-12 00:00:00+00:00,54.150001525878906,54.150001525878906,54.150001525878906,54.150001525878906,0,0.0,0.0,0.0
2008-03-13 00:00:00+00:00,53.279998779296875,53.279998779296875,53.279998779296875,53.279998779296875,0,0.0,0.0,0.0
2008-03-14 00:00:00+00:00,53.790000915527344,53.790000915527344,53.790000915527344,53.790000915527344,0,0.0,0.0,0.0
2008-03-17 00:00:00+00:00,52.040000915527344,52.040000915527344,52.040000915527344,52.040000915527344,0,0.0,0.0,0.0
2008-03-18 00:00:00+00:00,51.310001373291016,51.310001373291016,51.310001373291016,51.310001373291016,0,0.0,0.0,0.0
2008-03-19 00:00:00+00:00,51.310001373291016,51.310001373291016,51.310001373291016,51.310001373291016,0,0.0,0.0,0.0
2008-03-20 00:00:00+00:00,51.310001373291016,51.310001373291016,51.310001373291016,51.310001373291016,0,0.0,0.0,0.0
2008-03-25 00:00:00+00:00,51.310001373291016,51.310001373291016,51.310001373291016,51.310001373291016,0,0.0,0.0,0.0
2008-03-26 00:00:00+00:00,51.310001373291016,51.310001373291016,51.310001373291016,51.310001373291016,0,0.0,0.0,0.0
2008-03-27 00:00:00+00:00,54.439998626708984,54.439998626708984,54.439998626708984,54.439998626708984,0,0.0,0.0,0.0
